,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),extortion (rate),family offenses (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),"sex offenses, forcible (rate)","sex offenses, non forcible (rate)",stolen property (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
63,6075017102,86516,43.0,43.0,43.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,1.0,63,2.6,2.11,(X),3542,10.1,1676,1.7,77.3,4.0,7.0,15.2,119,319,0.16,5.5,83.0,4.4,3.9,99.7,67.0,13.6,11.5,14.3,1.9,50,0.7,2.6,3.9,(X),651,114732,150613,95.3,22802,8.0,6.0,3.3,17148,4.0,3.2,0.6,(X),(X),7.5,(X),10.1,2.2,13.4,6.7,191027,931300,27.5,24.7,0.0,22.9,14.0,4.7,1071,4.5,3590,(X),5.1,85.0,9.2,3.8,6.6,0.0,1.6939582156973463,0.564652738565782,0.0,0.0,2.258610954263128,0.0,0.0,0.0,0.0,0.282326369282891,0.0,0.0,0.8469791078486731,0.0,0.0,0.0,1.9762845849802373,0.0,0.0,0.564652738565782,0.0,0.0,0.0,0.0,0.282326369282891,0.564652738565782,0.0,2.5409373235460193,0.282326369282891
64,6075017601,4438472,2206.0,2206.0,2206.0,0.0,7.0,159.0,0.0,0.0,79.0,6.0,15.0,415.0,35.0,1.0,1.0,0.0,24.0,36.0,0.0,2.0,200.0,18.0,0.0,13.0,10.0,450.0,0.0,2.0,4.0,71.0,0.0,3.0,1.0,7.0,0.0,5.0,11.0,18.0,10.0,561.0,42.0,64,4.9,1.81,(X),6225,39.4,3438,24.7,78.8,5.4,4.1,9.3,246,583,0.12,5.0,32.8,21.5,3.3,88.6,59.4,49.7,16.1,11.6,5.2,68,4.1,4.1,5.5,(X),1082,24353,53427,85.2,7666,7.9,11.6,4.5,4883,19.1,4.2,0.5,(X),(X),6.0,(X),6.7,4.0,22.3,5.9,155131,521300,70.4,50.8,12.7,44.1,24.6,1.7,2997,4.5,6706,(X),5.2,33.5,17.5,5.9,46.2,1.1244979919678715,25.542168674698797,12.690763052208837,0.9638554216867471,2.4096385542168677,66.66666666666667,5.622489959839358,0.1606425702811245,0.1606425702811245,0.0,3.8554216867469884,5.783132530120482,0.321285140562249,32.1285140562249,2.891566265060241,0.0,2.0883534136546187,72.28915662650603,0.321285140562249,0.642570281124498,11.40562248995984,0.48192771084337355,0.1606425702811245,1.1244979919678715,0.8032128514056225,1.7670682730923695,2.891566265060241,1.606425702811245,90.12048192771086,6.746987951807229
65,6075017700,834980,415.0,415.0,415.0,0.0,0.0,43.0,1.0,0.0,20.0,4.0,5.0,66.0,7.0,1.0,0.0,0.0,6.0,14.0,0.0,2.0,30.0,2.0,1.0,0.0,4.0,68.0,0.0,2.0,2.0,9.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,11.0,2.0,100.0,8.0,65,8.0,2.30,(X),1505,40.3,653,24.1,87.0,9.6,6.8,13.2,88,228,0.29,9.7,45.3,12.5,6.3,82.5,52.9,53.8,14.7,11.0,8.0,11,7.3,5.0,7.8,(X),304,92679,113415,73.0,22840,4.6,10.8,12.5,18616,8.5,3.9,0.3,(X),(X),9.2,(X),9.3,4.7,24.7,5.4,165279,637500,33.1,37.9,4.7,22.0,9.5,3.8,496,2.3,1549,(X),12.9,62.3,1.9,6.2,10.0,0.0,28.571428571428573,13.2890365448505,2.6578073089700998,3.322259136212625,43.85382059800665,4.651162790697675,0.6644518272425249,0.0,0.0,3.98671096345515,9.30232558139535,1.3289036544850499,19.93355481727575,1.3289036544850499,0.6644518272425249,0.0,45.182724252491695,1.3289036544850499,1.3289036544850499,5.980066445182724,1.3289036544850499,0.0,0.6644518272425249,0.6644518272425249,1.993355481727575,7.308970099667775,1.3289036544850499,66.44518272425249,5.3156146179401995
66,6075017801,189128,94.0,94.0,94.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,23.0,1.0,66,4.9,1.35,(X),2962,68.2,2198,56.4,91.3,6.6,5.6,7.0,139,253,0.08,6.0,37.6,46.6,2.2,63.6,17.3,69.8,68.7,3.5,6.7,12,8.0,6.8,7.6,(X),115,16190,66327,98.0,14457,8.7,5.9,1.6,4035,0.0,4.9,0.2,(X),(X),4.7,(X),8.0,6.1,20.4,2.3,31245,640200,75.0,51.7,7.9,20.1,3.0,2.1,1788,3.3,3034,(X),4.8,26.0,3.1,4.9,71.2,0.0,3.7137069547602968,2.025658338960162,0.0,1.3504388926401079,2.025658338960162,0.6752194463200539,0.33760972316002696,0.0,0.0,0.33760972316002696,0.0,0.0,2.7008777852802157,0.0,0.0,0.0,7.4274139095205935,0.0,0.0,1.012829169480081,0.33760972316002696,0.0,0.33760972316002696,0.0,0.33760972316002696,1.012829169480081,0.0,7.765023632680621,0.33760972316002696
67,6075017802,615672,306.0,306.0,306.0,0.0,1.0,24.0,0.0,0.0,9.0,0.0,8.0,57.0,6.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,2.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,58.0,7.0,67,4.6,2.02,(X),3416,27.6,1687,14.3,73.7,11.2,9.4,17.8,216,617,0.22,7.8,43.5,22.1,8.0,84.3,42.9,31.3,9.3,13.6,6.4,17,6.2,5.8,8.9,(X),897,92946,101271,78.2,17639,6.2,2.0,7.5,49147,0.7,3.7,0.4,(X),(X),8.6,(X),14.2,4.2,18.8,8.6,55426,650200,44.4,42.7,5.0,41.3,20.9,3.0,1099,4.3,3922,(X),10.2,63.2,10.6,5.6,17.0,0.2927400468384075,7.02576112412178,2.6346604215456675,0.0,2.34192037470726,16.68618266978923,1.756440281030445,0.0,0.2927400468384075,0.0,0.8782201405152225,1.17096018735363,0.585480093676815,4.391100702576113,0.0,0.0,0.0,23.711943793911008,0.2927400468384075,0.585480093676815,3.51288056206089,0.2927400468384075,0.0,0.2927400468384075,0.0,0.585480093676815,1.756440281030445,1.4637002341920375,16.978922716627636,2.0491803278688523
68,6075017902,46276,23.0,23.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,68,0.8,3.16,(X),1990,26.7,629,7.9,72.7,9.7,11.2,20.4,65,230,0.28,9.2,38.2,17.9,10.0,91.2,59.5,37.9,3.5,36.1,3.9,12,4.5,9.3,7.7,(X),1126,36553,66509,74.3,13495,10.4,12.8,6.4,5200,37.6,6.5,0.4,(X),(X),10.4,(X),13.3,5.8,**,5.3,**,-,31.8,-,0.0,45.8,8.6,5.3,629,8.6,2501,(X),9.4,49.8,21.1,6.0,19.6,0.0,3.5175879396984926,0.0,0.0,0.5025125628140703,1.0050251256281406,0.0,0.0,0.0,0.0,0.0,0.0,0.5025125628140703,0.0,0.0,0.0,0.0,1.5075376884422111,0.0,0.0,0.0,1.5075376884422111,0.0,0.0,0.0,0.0,1.0050251256281406,0.0,1.0050251256281406,0.5025125628140703
69,6075018000,1935544,962.0,962.0,962.0,0.0,2.0,92.0,0.0,0.0,11.0,9.0,8.0,120.0,36.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,34.0,3.0,0.0,7.0,7.0,177.0,0.0,2.0,4.0,20.0,0.0,7.0,2.0,1.0,0.0,3.0,7.0,11.0,4.0,362.0,25.0,69,3.1,1.71,(X),2346,26.1,1368,13.5,57.7,7.1,9.3,13.0,111,336,0.20,6.5,50.1,11.7,4.2,85.4,65.9,31.9,5.2,7.7,3.7,32,5.4,7.0,6.2,(X),327,126389,145626,82.7,15449,7.7,8.8,8.4,18174,7.5,5.4,0.3,(X),(X),6.6,(X),10.4,5.3,12.6,6.0,39622,701400,29.7,41.6,10.3,28.5,12.7,3.0,773,4.8,3615,(X),7.6,54.9,19.9,3.9,20.7,0.8525149190110827,39.2156862745098,4.6888320545609545,3.836317135549872,3.4100596760443307,51.15089514066496,15.345268542199488,0.0,0.42625745950554134,0.0,1.7050298380221653,0.0,1.278772378516624,14.492753623188404,1.278772378516624,0.0,2.9838022165387894,75.44757033248082,0.8525149190110827,1.7050298380221653,8.525149190110827,2.9838022165387894,0.8525149190110827,0.42625745950554134,1.278772378516624,2.9838022165387894,4.6888320545609545,1.7050298380221653,154.30520034100596,10.656436487638533
70,6075020100,2291668,1139.0,1139.0,1139.0,0.0,1.0,110.0,0.0,0.0,11.0,5.0,2.0,303.0,15.0,0.0,0.0,0.0,9.0,14.0,0.0,5.0,16.0,8.0,1.0,4.0,3.0,282.0,0.0,1.0,1.0,21.0,0.0,8.0,0.0,1.0,0.0,1.0,7.0,22.0,1.0,255.0,32.0,70,4.6,1.98,(X),5347,47.2,2702,35.6,85.7,7.0,4.3,10.3,206,532,0.15,5.6,40.8,16.8,4.9,76.8,51.4,61.2,21.7,11.4,6.4,70,5.2,3.5,6.0,(X),887,39915,71109,80.7,10169,9.5,7.1,5.6,10871,7.6,4.2,0.3,(X),(X),6.4,(X),8.0,4.4,14.7,4.9,65853,650700,52.1,17.9,7.2,39.8,11.2,3.1,2068,3.1,5680,(X),6.8,52.2,6.8,5.9,24.7,0.18702075930428277,20.572283523471103,2.0572283523471104,0.9351037965214138,0.37404151860856555,56.667290069197676,2.8053113895642414,0.0,0.0,0.0,1.683186833738545,2.6182906302599585,0.9351037965214138,2.9923321488685244,1.4961660744342622,0.18702075930428277,0.7480830372171311,52.73985412380774,0.18702075930428277,0.18702075930428277,3.927435945389938,1.4961660744342622,0.0,0.18702075930428277,0.18702075930428277,1.3091453151299792,4.114456704694221,0.18702075930428277,47.6902936225921,5.984664297737049
71,6075020200,635792,316.0,316.0,316.0,0.0,1.0,28.0,1.0,1.0,21.0,1.0,4.0,42.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,39.0,1.0,0.0,0.0,3.0,55.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,1.0,78.0,7.0,71,4.0,1.95,(X),5736,34.5,2936,20.4,84.3,7.1,5.7,8.8,216,547,0.16,5.8,56.9,15.4,3.3,89.6,40.2,43.2,20.0,12.1,4.8,94,3.8,3.7,6.5,(X),973,56825,76786,86.8,8252,10.0,9.0,4.0,10781,18.0,3.5,0.3,(X),(X),6.1,(X),7.7,4.3,16.7,4.8,70676,668400,46.5,59.3,4.3,33.2,11.0,3.5,2325,3.0,5822,(X),6.9,62.2,7.7,5.4,21.7,0.17433751743375175,4.881450488145049,3.6610878661087867,0.17433751743375175,0.697350069735007,7.322175732217573,0.697350069735007,0.0,0.0,0.0,0.8716875871687587,0.8716875871687587,0.0,6.799163179916318,0.17433751743375175,0.0,0.0,9.588563458856346,0.0,0.17433751743375175,0.3486750348675035,0.0,0.0,0.0,0.17433751743375175,1.0460251046025104,1.5690376569037658,0.17433751743375175,13.598326359832637,1.2203626220362622
72,6075020300,237416,118.0,118.0,118.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,27.0,1.0,72,2.8,1.90,(X),3074,19.8,1618,5.3,80.5,6.0,5.1,11.2,102,212,0.10,4.7,72.5,5.2,3.6,95.8,38.6,22.2,10.8,9.8,2.2,0,2.7,2.1,4.9,(X),456,110481,122241,92.3,10458,12.4,5.5,5.0,13947,5.1,5.1,0.3,(X),(X),7.1,(X),6.6,2.3,14.9,4.0,80103,759600,28.5,31.4,0.0,21.3,11.9,3.8,1112,2.2,3106,(X),5.2,82.4,3.1,5.1,17.7,0.0,6.506180871828237,1.3012361743656475,0.0,0.9759271307742355,2.9277813923227067,1.3012361743656475,0.0,0.0,0.0,0.3253090435914119,0.6506180871828238,0.0,1.3012361743656475,0.0,0.0,0.0,8.78334417696812,0.0,0.0,2.277163305139883,0.0,0.0,0.0,0.0,0.0,1.6265452179570592,0.3253090435914119,8.78334417696812,0.3253090435914119
73,6075020401,42252,21.0,21.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,73,7.4,1.93,(X),3206,17.0,1665,3.5,82.6,6.7,7.2,13.6,101,269,0.15,7.1,77.6,5.3,2.5,98.1,27.5,15.3,16.0,6.3,3.1,0,2.1,3.6,6.0,(X),637,133732,161122,95.2,26499,3.8,15.9,2.8,15276,0.0,2.6,0.4,(X),(X),4.8,(X),10.0,2.2,12.8,5.4,126454,973500,11.4,23.5,0.0,20.5,10.5,4.6,918,3.4,3206,(X),6.5,86.6,3.2,5.8,8.8,0.0,0.9357454772301934,0.0,0.0,0.6238303181534622,0.6238303181534622,0.3119151590767311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2476606363069245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6238303181534622,0.9357454772301934,0.0,1.2476606363069245,0.0
74,6075020402,22132,11.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,74,3.4,1.66,(X),4042,22.7,2439,5.2,86.7,5.1,5.7,12.7,145,343,0.10,7.5,62.8,9.7,4.2,97.3,35.9,22.6,16.3,7.8,3.2,0,2.3,3.8,4.8,(X),512,83441,108456,91.2,13270,9.8,8.2,3.7,5854,9.1,3.8,0.2,(X),(X),3.3,(X),8.1,1.5,19.6,5.7,100123,793600,7.1,39.3,0.0,30.8,11.4,4.0,1763,2.7,4047,(X),4.7,83.4,3.8,4.6,14.3,0.0,0.24740227610094015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24740227610094015,0.0,0.0,0.0,0.24740227610094015,0.4948045522018803,0.24740227610094015,0.0,0.9896091044037606,0.24740227610094015
75,6075020500,247476,123.0,123.0,123.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,1.0,75,3.6,1.85,(X),2389,15.4,1289,2.0,91.3,5.7,4.2,14.9,80,172,0.13,6.0,66.8,7.7,2.6,97.9,43.1,19.5,18.7,10.2,1.2,41,1.2,2.6,4.1,(X),327,94875,133458,95.8,19764,5.5,4.7,2.6,23383,4.3,2.9,0.3,(X),(X),7.8,(X),11.8,2.9,13.4,3.4,***,"1,000,000+",27.3,43.7,0.0,34.7,4.3,4.6,742,2.0,2405,(X),5.7,86.6,2.3,5.5,12.7,0.0,9.627459187944748,0.8371703641691085,0.0,0.41858518208455425,5.023022185014651,4.185851820845542,0.0,0.0,0.0,0.0,0.8371703641691085,0.0,3.348681456676434,0.8371703641691085,0.0,0.0,7.115948095437422,0.0,0.0,0.8371703641691085,0.41858518208455425,0.0,0.0,0.0,0.0,1.2557555462536627,0.0,15.906236919213061,0.41858518208455425
76,6075020600,468796,233.0,233.0,233.0,0.0,0.0,25.0,0.0,0.0,6.0,1.0,6.0,49.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,2.0,0.0,1.0,5.0,38.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,56.0,3.0,76,3.3,1.88,(X),4599,14.4,2451,3.0,88.1,6.2,5.0,17.3,178,374,0.11,5.2,78.7,10.2,3.0,98.5,61.7,23.8,12.7,11.6,2.2,0,1.3,3.4,4.9,(X),678,111489,168606,96.0,28217,6.9,3.1,1.9,11467,2.1,3.6,0.3,(X),(X),6.8,(X),9.9,0.8,10.6,2.8,***,"1,000,000+",33.2,28.9,0.5,27.7,5.5,4.2,1398,2.6,4605,(X),4.3,84.5,3.2,2.7,7.4,0.0,5.435964340073929,1.304631441617743,0.21743857360295715,1.304631441617743,10.6544901065449,0.8697542944118286,0.0,0.0,0.0,1.0871928680147858,0.6523157208088715,0.0,1.0871928680147858,0.4348771472059143,0.0,0.21743857360295715,8.262665796912373,0.0,0.0,1.9569471624266144,0.21743857360295715,0.0,0.0,0.0,0.4348771472059143,2.1743857360295715,0.4348771472059143,12.1765601217656,0.6523157208088715
77,6075020700,201200,100.0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,1.0,77,3.3,2.02,(X),5676,20.5,2810,12.2,82.5,5.8,5.0,13.2,122,373,0.14,5.4,71.7,6.5,3.0,93.9,55.8,24.3,13.4,14.4,4.0,91,2.9,2.8,4.6,(X),732,108235,141010,88.6,23873,4.5,8.7,5.1,16575,10.3,2.3,0.3,(X),(X),7.5,(X),7.6,4.2,14.7,4.6,81531,920900,39.5,39.0,5.9,18.7,13.1,4.2,1879,1.7,5709,(X),4.4,84.5,2.7,4.0,14.2,0.0,1.937984496124031,1.0570824524312896,0.0,0.17618040873854826,1.7618040873854828,0.8809020436927414,0.0,0.0,0.0,0.0,0.0,0.0,0.3523608174770965,0.0,0.0,0.0,5.637773079633544,0.0,0.0,0.0,0.3523608174770965,0.0,0.0,0.0,0.0,0.3523608174770965,0.0,4.7568710359408035,0.17618040873854826
78,6075020800,943628,469.0,469.0,469.0,0.0,2.0,64.0,0.0,0.0,5.0,41.0,7.0,59.0,10.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,9.0,2.0,0.0,3.0,5.0,102.0,0.0,12.0,0.0,9.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,9.0,2.0,93.0,19.0,78,3.9,2.57,(X),6268,51.3,2441,38.2,86.3,5.7,4.7,11.7,153,810,0.31,6.1,39.1,13.1,4.4,69.5,66.8,62.5,15.4,16.8,5.5,0,7.8,4.3,6.1,(X),1068,63785,85496,65.7,12132,7.0,11.1,9.1,24743,13.4,2.4,0.4,(X),(X),7.8,(X),8.5,3.9,15.2,6.0,120605,848100,57.5,36.0,8.5,40.8,13.8,3.5,2020,1.8,6470,(X),9.4,68.3,3.6,4.2,15.1,0.3190810465858328,10.21059349074665,0.7977026164645821,6.541161455009573,1.1167836630504149,9.412890874282068,1.5954052329291641,0.0,0.0,0.0,0.3190810465858328,0.7977026164645821,0.0,1.4358647096362476,0.3190810465858328,0.0,0.4786215698787492,16.273133375877475,1.9144862795149968,0.0,1.4358647096362476,0.6381620931716656,0.1595405232929164,0.0,0.1595405232929164,0.4786215698787492,1.4358647096362476,0.3190810465858328,14.837268666241226,3.031269942565412
79,6075020900,511048,254.0,254.0,254.0,0.0,0.0,42.0,0.0,0.0,4.0,2.0,7.0,26.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,55.0,0.0,1.0,1.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,52.0,12.0,79,2.8,2.70,(X),4857,41.4,1797,30.7,84.4,5.0,4.3,9.8,103,413,0.20,6.2,46.1,10.1,4.0,85.1,55.9,55.5,14.8,19.3,6.6,51,4.9,3.0,4.7,(X),1045,56212,80996,81.5,14029,5.0,8.0,4.5,5049,11.0,2.1,0.4,(X),(X),7.2,(X),8.3,4.4,18.4,5.7,131741,759500,43.0,43.1,9.6,29.6,17.4,3.6,1543,0.9,4944,(X),6.1,75.5,0.8,3.6,15.0,0.0,8.647313156269302,0.8235536339304097,0.41177681696520485,1.441218859378217,5.353098620547663,2.6765493102738316,0.20588840848260243,0.0,0.0,0.41177681696520485,0.20588840848260243,0.6176652254478072,0.41177681696520485,0.41177681696520485,0.0,0.41177681696520485,11.323862466543133,0.20588840848260243,0.20588840848260243,2.6765493102738316,0.8235536339304097,0.0,0.0,0.0,0.6176652254478072,1.0294420424130122,0.0,10.706197241095326,2.470660901791229
80,6075021000,134804,67.0,67.0,67.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,7.0,80,6.7,1.98,(X),4063,23.9,2051,11.1,86.1,8.7,4.7,18.2,148,549,0.24,5.8,77.6,5.8,6.6,93.7,43.4,31.7,16.9,13.3,5.0,22,4.1,3.3,5.8,(X),724,90399,119069,88.2,17289,4.2,10.8,9.0,16927,7.3,2.4,0.3,(X),(X),8.6,(X),10.7,5.4,16.0,8.4,110817,857600,32.4,26.5,6.1,40.8,14.6,4.1,1326,0.8,4142,(X),8.8,78.7,0.8,8.2,17.5,0.24612355402412012,4.1841004184100425,0.9844942160964805,0.0,0.24612355402412012,1.2306177701206007,0.24612355402412012,0.0,0.0,0.0,0.24612355402412012,0.0,0.24612355402412012,0.24612355402412012,0.24612355402412012,0.0,0.0,2.707359094265321,0.0,0.0,0.7383706620723604,0.0,0.0,0.0,0.0,0.0,0.24612355402412012,0.49224710804824023,2.4612355402412014,1.722864878168841
81,6075021100,64384,32.0,32.0,32.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,81,3.1,2.12,(X),3992,15.3,1880,1.2,86.4,6.2,5.0,19.8,142,325,0.13,5.2,78.0,9.0,2.6,95.8,48.5,23.7,16.0,13.4,0.9,30,3.3,2.8,4.2,(X),801,117115,161199,95.9,19211,4.8,8.2,3.1,29645,8.6,2.7,0.3,(X),(X),5.3,(X),10.9,2.0,11.2,4.9,***,"1,000,000+",15.2,25.5,0.0,31.5,11.6,5.1,873,2.1,3992,(X),4.8,86.4,1.9,3.7,8.3,0.0,1.25250501002004,0.250501002004008,0.0,0.0,1.25250501002004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503006012024048,0.0,0.0,0.250501002004008,0.751503006012024,0.0,0.0,0.250501002004008,0.250501002004008,0.0,0.0,0.0,0.0,0.250501002004008,0.501002004008016,1.002004008016032,0.250501002004008
82,6075021200,16096,8.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82,3.4,2.00,(X),2825,13.4,1415,2.8,80.8,5.3,6.9,16.9,93,261,0.14,5.4,78.1,3.8,5.0,97.8,43.0,14.9,18.5,18.4,2.0,19,2.1,1.8,3.7,(X),484,129965,163661,97.3,18466,4.7,6.8,1.7,10312,0.0,2.5,0.6,(X),(X),3.9,(X),12.7,2.6,10.6,4.0,***,"1,000,000+",11.4,36.7,0.0,33.0,8.0,5.2,560,1.0,2837,(X),3.1,91.1,1.2,3.3,9.0,0.0,0.7079646017699115,0.35398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619469026548671,0.0,0.0,0.0,0.0,0.0,0.35398230088495575,0.0,0.0,0.0,0.0,0.35398230088495575,0.0
