,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),runaway (rate),"sex offenses, forcible (rate)",stolen property (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
0,6075010100,607624,302.0,302.0,168.0,62.0,0.0,31.0,0.0,0.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,11.0,2.0,1.0,39.0,0.0,0.0,28.0,35.0,53.0,0.0,0.0,1.0,8.0,2.0,2.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,41.0,2.0,0,3.8,1.63,(X),3598,48.9,2210,25.7,76.3,7.0,6.4,11.2,138,237,0.12,6.4,57.8,17.0,2.0,84.9,43.9,51.8,25.7,5.4,4.6,0,5.3,5.0,7.1,(X),589,51667,70668,92.1,9476,6.3,10.8,3.6,19870,10.9,4.0,0.2,(X),(X),6.4,(X),7.9,2.6,21.4,6.6,117524,746000,42.0,53.1,2.2,30.7,16.4,2.8,1802,2.7,3598,(X),7.2,51.1,3.4,7.4,46.4,0.0,8.615897720956086,3.613118399110617,0.0,0.0,1.1117287381878822,1.1117287381878822,0.0,1.1117287381878822,3.057254030016676,0.27793218454697055,10.839355197331852,0.0,0.0,7.782101167315175,14.73040578098944,0.0,0.27793218454697055,2.2234574763757644,0.5558643690939411,0.5558643690939411,0.27793218454697055,0.27793218454697055,2.501389660922735,2.501389660922735,0.27793218454697055,11.395219566425792,0.5558643690939411
1,6075010200,191140,95.0,95.0,48.0,22.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,9.0,14.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,12.0,0.0,1,3.3,1.51,(X),4038,17.6,2675,3.7,80.9,5.6,4.6,14.3,155,276,0.10,5.5,80.0,4.2,3.1,98.5,41.7,19.0,24.9,7.7,2.5,32,1.3,2.3,4.1,(X),374,105189,138170,94.0,18266,5.5,2.5,3.4,8368,1.5,3.3,0.3,(X),(X),6.2,(X),7.0,1.9,17.5,4.7,***,"1,000,000+",27.8,43.1,1.1,22.2,10.9,3.4,1805,1.3,4040,(X),3.0,87.9,1.1,2.2,10.7,0.0,2.476473501733531,0.24764735017335313,0.24764735017335313,0.0,0.7429420505200593,0.9905894006934125,0.0,0.0,0.7429420505200593,0.24764735017335313,1.4858841010401187,0.0,0.0,2.2288261515601784,5.695889053987122,0.0,0.0,0.24764735017335313,0.0,0.0,0.0,0.0,0.49529470034670625,0.49529470034670625,0.49529470034670625,2.9717682020802374,0.0
2,6075010300,62372,31.0,31.0,19.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2,6.0,2.26,(X),4393,28.1,1941,19.8,68.9,6.9,10.2,15.7,170,494,0.18,8.8,55.5,9.7,5.8,81.6,50.2,37.4,28.7,11.4,5.3,17,7.3,4.3,6.2,(X),795,90547,115995,92.3,16134,7.7,7.3,4.7,21186,12.9,6.0,0.3,(X),(X),8.7,(X),11.8,4.6,19.7,7.9,153700,983200,38.8,38.3,3.5,37.7,20.3,4.4,1429,0.8,4393,(X),7.2,64.9,0.0,7.2,35.1,0.0,0.9105394946505805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22763487366264512,0.0,0.45526974732529024,0.0,0.0,0.0,2.7316184839517414,0.0,0.0,0.22763487366264512,0.0,0.0,0.0,0.0,0.0,0.45526974732529024,0.22763487366264512,0.45526974732529024,0.45526974732529024
3,6075010400,128768,64.0,64.0,42.0,9.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,16.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,8.0,0.0,3,4.5,1.94,(X),4738,29.9,2447,18.8,79.7,8.3,5.6,10.6,200,496,0.20,6.7,65.4,8.1,3.9,92.1,58.6,41.0,25.0,12.1,5.0,18,5.0,3.3,8.1,(X),516,73972,127598,94.3,26378,4.2,4.5,3.5,20720,0.0,3.1,0.2,(X),(X),6.8,(X),10.4,1.5,15.2,5.7,186508,850400,32.2,49.8,0.0,34.4,13.9,4.0,1667,0.6,4749,(X),7.5,67.7,0.4,7.4,31.2,0.0,2.321654706627269,0.6331785563528914,0.0,0.0,0.4221190375685943,0.4221190375685943,0.0,0.0,0.21105951878429716,0.0,0.4221190375685943,0.0,0.0,0.6331785563528914,3.3769523005487545,0.0,0.0,0.4221190375685943,0.21105951878429716,0.4221190375685943,0.0,0.6331785563528914,0.0,0.6331785563528914,0.6331785563528914,1.6884761502743773,0.0
4,6075010500,682068,339.0,339.0,144.0,123.0,0.0,28.0,0.0,0.0,12.0,2.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,43.0,0.0,2.0,12.0,35.0,111.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,5.0,15.0,6.0,3.0,26.0,3.0,4,5.6,1.59,(X),2504,35.9,1578,11.5,77.0,6.6,7.3,10.0,158,250,0.09,6.1,76.4,6.6,2.3,94.4,68.7,39.3,32.4,8.3,4.2,23,2.6,3.1,6.7,(X),174,115574,154859,90.4,20289,10.2,5.8,5.3,9938,0.0,5.2,0.3,(X),(X),7.4,(X),7.1,1.4,18.2,4.6,136452,998500,34.6,48.5,0.9,27.0,9.5,3.5,1155,2.4,2504,(X),5.1,73.4,3.0,4.8,23.9,0.0,11.182108626198083,4.792332268370607,0.7987220447284346,3.594249201277955,3.9936102236421727,0.3993610223642173,0.0,0.0,1.9968051118210863,0.0,17.17252396166134,0.0,0.7987220447284346,4.792332268370607,44.329073482428115,0.0,0.3993610223642173,3.194888178913738,0.0,0.7987220447284346,0.0,1.9968051118210863,5.9904153354632586,2.3961661341853033,1.1980830670926517,10.383386581469649,1.1980830670926517
5,6075010600,718284,357.0,357.0,216.0,107.0,0.0,45.0,0.0,0.0,6.0,5.0,3.0,26.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,11.0,20.0,123.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,53.0,14.0,5,5.1,2.08,(X),3923,59.8,1887,55.1,84.8,7.1,7.6,13.8,151,527,0.24,7.9,38.4,15.2,5.4,70.6,51.3,65.1,23.0,10.8,8.4,0,9.0,3.7,7.3,(X),548,29002,63235,84.5,9177,11.0,11.1,6.6,3963,18.1,4.3,0.4,(X),(X),8.6,(X),8.8,9.7,37.6,4.8,746851,741500,59.2,28.8,15.5,47.0,8.6,2.9,1725,3.6,3942,(X),7.2,38.4,3.3,7.6,58.5,0.0,11.470813153199082,1.5294417537598777,1.274534794799898,0.7647208768799388,6.62758093295947,6.62758093295947,0.0,0.0,0.7647208768799388,0.0,1.274534794799898,0.5098139179199592,0.0,2.803976548559776,31.353555952077492,0.0,0.0,1.0196278358399185,0.0,0.0,0.0,0.2549069589599796,0.2549069589599796,1.7843487127198572,0.5098139179199592,13.51006882487892,3.5686974254397144
6,6075010700,490928,244.0,244.0,88.0,98.0,1.0,19.0,0.0,0.0,1.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,33.0,20.0,98.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,22.0,2.0,6,6.3,2.08,(X),5555,63.7,2669,65.0,83.9,6.1,5.1,9.4,159,568,0.16,5.7,26.2,19.1,4.3,48.8,41.5,76.2,41.5,13.5,6.8,18,6.9,4.5,6.7,(X),1009,20206,45455,86.6,6845,12.0,8.1,4.5,3528,17.0,4.3,0.5,(X),(X),5.5,(X),7.9,6.4,47.5,5.1,***,"1,000,000+",81.7,100.0,20.9,46.6,15.5,1.7,2459,3.9,5555,(X),5.9,18.4,2.9,5.1,77.9,0.18001800180018002,3.4203420342034203,0.18001800180018002,0.36003600360036003,0.18001800180018002,1.6201620162016201,1.2601260126012601,0.0,0.0,0.0,0.18001800180018002,2.16021602160216,0.18001800180018002,0.0,5.9405940594059405,17.64176417641764,0.0,0.0,0.36003600360036003,0.0,0.18001800180018002,0.0,0.36003600360036003,0.9000900090009001,0.54005400540054,0.36003600360036003,3.960396039603961,0.36003600360036003
7,6075010800,80480,40.0,40.0,20.0,10.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,7,4.9,1.95,(X),4811,34.9,2467,27.4,86.2,6.2,5.2,7.2,179,465,0.14,5.7,59.1,13.3,3.9,79.9,28.8,45.2,27.7,9.1,4.5,45,4.1,4.0,5.9,(X),647,72173,116441,85.5,22391,12.5,8.9,4.2,12812,10.1,4.0,0.3,(X),(X),6.9,(X),8.4,2.4,20.5,4.8,265649,913500,45.3,50.4,4.0,37.9,10.9,3.7,1913,1.9,4811,(X),5.8,48.3,1.8,5.9,49.3,0.0,0.6235709831635835,0.8314279775514446,0.0,0.0,0.4157139887757223,0.0,0.0,0.0,0.20785699438786115,0.0,0.0,0.0,0.0,0.4157139887757223,2.0785699438786116,0.0,0.0,0.20785699438786115,0.0,0.0,0.0,0.0,0.6235709831635835,0.20785699438786115,0.8314279775514446,0.8314279775514446,0.20785699438786115
8,6075010900,128768,64.0,64.0,26.0,16.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,8,3.3,1.74,(X),4772,17.9,2737,7.0,80.1,4.7,5.2,12.3,136,351,0.11,3.9,78.2,7.6,2.9,94.8,39.1,25.7,19.8,9.0,2.2,102,2.2,2.3,4.1,(X),359,110768,152938,96.6,22702,3.1,6.9,2.0,11560,8.7,1.8,0.2,(X),(X),6.7,(X),6.0,0.8,16.0,4.3,114486,908600,46.8,48.7,0.5,21.7,11.5,4.0,2049,1.7,4772,(X),5.0,72.8,1.9,5.1,21.6,0.0,1.8860016764459344,0.4191114836546521,0.0,0.0,0.6286672254819782,0.0,0.0,0.0,0.20955574182732606,0.0,0.20955574182732606,0.20955574182732606,0.0,1.2573344509639564,4.400670578373847,0.0,0.0,0.0,0.0,0.20955574182732606,0.0,0.0,0.20955574182732606,0.0,0.4191114836546521,0.8382229673093042,0.20955574182732606
9,6075011000,154924,77.0,77.0,47.0,13.0,0.0,14.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,10.0,0.0,9,4.7,1.96,(X),5235,37.3,2675,28.5,81.2,4.9,7.2,10.0,107,429,0.16,7.3,49.6,7.2,5.5,78.7,29.0,42.9,20.3,11.9,5.0,71,5.2,3.0,5.4,(X),676,61250,89033,90.2,13018,6.7,14.0,4.6,24368,15.8,3.5,0.3,(X),(X),7.9,(X),7.9,4.0,24.4,7.6,189822,740100,53.4,12.9,8.1,30.9,20.9,3.5,2359,2.1,5256,(X),5.3,48.5,2.0,5.4,49.7,0.0,2.674307545367717,0.38204393505253104,0.38204393505253104,0.19102196752626552,0.9551098376313275,0.19102196752626552,0.0,0.0,0.19102196752626552,0.0,0.19102196752626552,0.0,0.0,1.146131805157593,3.2473734479465137,0.0,0.0,0.5730659025787965,0.0,0.0,0.0,0.19102196752626552,0.19102196752626552,0.5730659025787965,0.38204393505253104,1.910219675262655,0.0
10,6075011100,601588,299.0,299.0,187.0,45.0,0.0,30.0,0.0,0.0,14.0,6.0,1.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,7.0,0.0,0.0,27.0,25.0,59.0,0.0,3.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,9.0,5.0,44.0,3.0,10,3.9,1.67,(X),4867,39.4,2909,26.6,81.3,7.8,6.2,10.7,213,419,0.13,6.5,55.0,5.7,1.1,84.0,39.8,44.9,23.1,5.6,5.4,21,5.7,2.1,6.0,(X),753,62300,77019,85.9,9405,3.8,7.5,5.4,11621,7.3,2.6,0.2,(X),(X),6.8,(X),6.3,1.7,30.2,4.8,151644,700300,68.7,42.4,2.2,31.9,13.5,2.8,2535,5.9,5008,(X),7.5,51.4,8.5,4.6,38.6,0.0,6.163961372508732,2.8765153071707417,1.2327922745017466,0.20546537908362442,5.958495993425108,0.20546537908362442,0.0,0.8218615163344977,0.8218615163344977,0.41093075816724883,1.4382576535853708,0.0,0.0,5.547565235257859,12.12245736593384,0.6163961372508733,0.0,2.054653790836244,0.0,0.41093075816724883,0.0,0.41093075816724883,2.465584549003493,1.8491884117526196,1.027326895418122,9.040476679679474,0.6163961372508733
11,6075011200,100600,50.0,50.0,30.0,7.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,11,8.0,1.97,(X),3165,31.0,1609,19.4,84.6,8.1,6.7,11.8,160,340,0.15,7.9,61.2,9.3,2.7,88.8,24.3,41.8,30.7,11.6,5.0,12,4.0,3.2,6.8,(X),426,77350,194093,94.2,74087,3.5,7.7,2.8,24181,11.8,2.6,0.4,(X),(X),7.3,(X),10.4,4.8,23.6,3.7,***,"1,000,000+",46.6,33.9,6.3,34.3,6.8,3.8,1064,1.2,3170,(X),7.2,58.4,0.0,6.8,42.8,0.0,2.527646129541864,1.263823064770932,0.0,0.0,0.315955766192733,0.0,0.0,0.0,0.315955766192733,0.0,0.315955766192733,0.0,0.0,0.0,3.4755134281200633,0.0,0.0,0.9478672985781991,0.0,0.0,0.0,0.0,0.9478672985781991,0.0,1.5797788309636651,0.631911532385466,0.315955766192733
12,6075011300,92552,46.0,46.0,15.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,1.0,12,6.3,2.08,(X),3229,69.5,1554,57.4,92.6,6.0,4.1,9.2,88,387,0.21,5.6,22.8,19.9,5.6,45.5,29.4,78.6,46.3,12.9,5.9,3,7.1,4.3,7.1,(X),583,21144,49199,83.8,8812,16.8,10.1,4.8,5578,26.3,7.1,0.3,(X),(X),5.3,(X),8.3,5.1,40.7,4.6,281870,791700,83.0,76.3,12.9,32.9,9.7,2.4,1355,1.3,3267,(X),4.9,16.6,1.0,4.9,83.7,0.0,1.8581604211830287,0.6193868070610096,0.0,0.0,0.0,0.0,0.0,0.0,0.6193868070610096,0.0,0.3096934035305048,0.0,0.0,3.7163208423660574,1.548467017652524,0.0,0.0,0.3096934035305048,0.0,0.0,0.0,0.3096934035305048,0.3096934035305048,1.2387736141220191,0.0,1.2387736141220191,0.3096934035305048
13,6075011700,2671936,1328.0,1328.0,720.0,478.0,1.0,48.0,0.0,0.0,91.0,21.0,3.0,48.0,10.0,4.0,0.0,0.0,10.0,24.0,0.0,1.0,456.0,0.0,5.0,26.0,47.0,269.0,0.0,0.0,1.0,42.0,1.0,2.0,0.0,1.0,0.0,4.0,19.0,24.0,10.0,148.0,12.0,13,8.4,1.44,(X),1324,30.7,922,23.4,85.1,12.5,7.2,22.4,116,196,0.12,7.4,35.6,30.2,3.6,86.8,40.2,36.6,17.1,2.5,10.7,0,7.3,9.5,7.6,(X),257,30455,71890,87.2,25151,7.9,18.5,7.0,7807,8.4,5.3,0.2,(X),(X),10.1,(X),10.9,6.8,47.2,7.2,274938,987500,72.8,56.5,12.1,58.0,14.3,1.5,761,9.0,1396,(X),8.3,54.1,11.0,9.0,35.5,0.755287009063444,36.25377643504532,68.7311178247734,15.861027190332326,2.2658610271903323,36.25377643504532,7.552870090634441,3.021148036253776,7.552870090634441,18.12688821752266,0.755287009063444,344.41087613293047,0.0,3.7764350453172204,19.637462235649547,203.17220543806644,0.0,0.755287009063444,31.72205438066465,0.755287009063444,1.510574018126888,0.755287009063444,3.021148036253776,14.350453172205437,18.12688821752266,7.552870090634441,111.78247734138972,9.06344410876133
14,6075011800,62372,31.0,31.0,11.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,14,8.5,2.33,(X),1617,83.2,694,77.4,85.1,3.3,9.7,10.7,57,177,0.25,4.5,12.8,13.1,5.3,44.3,43.5,91.5,45.4,17.6,6.5,6,8.5,6.4,5.7,(X),424,25459,46760,76.3,19867,16.2,11.7,9.4,3962,29.3,7.3,0.5,(X),(X),9.3,(X),11.5,11.0,100.0,7.1,***,"1,000,000+",76.8,0.0,30.3,44.9,15.0,1.8,683,0.5,1635,(X),2.7,6.0,0.6,4.1,91.1,0.0,3.0921459492888066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184291898577613,0.0,3.0921459492888066,0.0,0.0,1.2368583797155226,4.94743351886209,0.0,0.0,0.0,0.0,1.2368583797155226,0.0,0.0,1.2368583797155226,0.0,0.0,1.8552875695732838,0.0
15,6075011901,92552,46.0,46.0,29.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,15,4.9,1.50,(X),2097,37.5,1396,9.0,72.4,7.4,8.6,18.4,161,242,0.10,10.1,63.7,11.4,2.8,94.8,50.4,29.5,18.1,4.3,4.9,19,3.9,4.9,7.9,(X),441,56604,90190,90.3,12874,7.7,8.7,5.0,10249,10.3,5.9,0.4,(X),(X),8.7,(X),12.2,6.8,18.7,9.6,103833,565000,53.5,26.2,6.4,35.5,20.6,2.6,1091,5.3,2254,(X),7.3,62.2,7.1,9.0,30.6,0.0,0.9537434430138293,1.4306151645207439,0.0,0.0,1.9074868860276586,0.0,0.0,0.0,0.47687172150691465,0.0,0.47687172150691465,0.0,0.0,0.9537434430138293,5.245588936576061,0.47687172150691465,0.0,0.0,0.0,0.0,0.0,0.0,1.9074868860276586,0.9537434430138293,0.0,2.8612303290414878,0.0
16,6075011902,90540,45.0,45.0,32.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,16,4.0,1.72,(X),2844,38.4,1657,14.0,82.7,7.7,6.6,9.3,138,306,0.14,8.7,47.4,6.3,4.4,94.6,49.4,40.5,14.7,7.4,6.2,0,2.7,3.1,6.9,(X),550,47140,86767,85.0,42916,1.7,11.1,5.3,9021,10.7,1.6,0.4,(X),(X),7.7,(X),8.3,4.1,48.1,7.1,***,"1,000,000+",70.9,28.6,6.5,41.7,22.2,2.5,1556,1.5,2844,(X),7.1,65.9,1.2,7.2,35.9,0.0,2.109704641350211,0.0,0.0,0.0,2.109704641350211,0.7032348804500703,0.0,0.35161744022503516,0.0,0.0,0.7032348804500703,0.0,0.0,0.7032348804500703,4.571026722925457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35161744022503516,0.7032348804500703,0.0,1.4064697609001406,0.35161744022503516
17,6075012000,883268,439.0,439.0,281.0,112.0,0.0,35.0,0.0,0.0,9.0,3.0,3.0,91.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,9.0,24.0,77.0,0.0,77.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,73.0,3.0,17,4.8,1.35,(X),3417,34.1,2526,16.0,74.4,8.2,6.9,12.6,147,268,0.07,9.4,44.3,12.1,2.0,89.7,50.5,35.3,15.4,5.5,6.1,0,4.5,5.3,8.0,(X),628,37037,52481,70.8,8313,10.9,15.7,8.3,6530,18.8,6.1,0.4,(X),(X),6.1,(X),9.1,5.0,88.4,5.7,***,"1,000,000+",80.8,0.0,9.9,44.2,15.3,1.5,2426,4.3,3502,(X),7.7,63.0,8.6,6.2,27.0,0.0,10.242903131401816,2.633889376646181,0.877963125548727,0.877963125548727,26.631548141644718,0.585308750365818,0.0,0.292654375182909,0.877963125548727,0.0,0.877963125548727,0.0,0.585308750365818,2.633889376646181,22.534386889083994,22.534386889083994,0.292654375182909,3.219198127011999,0.0,0.585308750365818,0.0,0.292654375182909,0.877963125548727,1.463271875914545,0.292654375182909,21.363769388352356,0.877963125548727
18,6075012100,388316,193.0,193.0,121.0,45.0,0.0,8.0,0.0,0.0,11.0,1.0,4.0,19.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,27.0,0.0,0.0,6.0,18.0,47.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,24.0,2.0,18,4.3,1.52,(X),3245,40.9,2134,15.0,70.8,7.3,7.9,9.5,158,311,0.09,7.6,57.7,10.5,1.4,94.3,62.2,44.4,13.6,4.1,4.8,75,3.6,4.3,7.4,(X),1142,41955,53715,87.4,8557,8.2,5.2,5.6,8208,3.2,4.4,0.3,(X),(X),6.2,(X),8.2,6.6,49.6,7.0,402106,495800,80.8,47.8,12.6,43.0,21.1,1.7,1956,4.0,3530,(X),6.8,63.7,6.5,5.1,31.8,0.0,2.4653312788906008,3.389830508474576,0.3081664098613251,1.2326656394453004,5.855161787365177,1.5408320493066254,0.0,0.6163328197226502,1.5408320493066254,0.3081664098613251,8.320493066255779,0.0,0.0,1.8489984591679507,14.48382126348228,0.0,0.0,0.9244992295839753,0.3081664098613251,0.6163328197226502,0.0,0.9244992295839753,0.6163328197226502,0.3081664098613251,0.3081664098613251,7.395993836671803,0.6163328197226502
19,6075012201,919484,457.0,457.0,327.0,87.0,1.0,40.0,0.0,0.0,7.0,2.0,0.0,96.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,7.0,1.0,1.0,12.0,27.0,93.0,0.0,44.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,9.0,0.0,71.0,12.0,19,4.1,1.70,(X),4447,42.2,2614,26.7,75.2,7.5,6.6,12.0,163,411,0.14,6.5,31.1,13.5,2.3,74.9,60.0,51.1,17.0,6.7,6.3,0,7.0,4.0,6.2,(X),863,31504,44671,79.2,6025,12.2,12.7,7.0,4015,22.7,4.9,0.4,(X),(X),6.1,(X),8.0,6.7,21.7,7.2,71146,405100,83.2,23.7,17.8,59.5,20.1,1.7,2376,4.8,4469,(X),7.3,49.0,9.0,6.7,36.2,0.22487069934787496,8.994827973915,1.5740948954351248,0.4497413986957499,0.0,21.587587137395996,1.5740948954351248,0.0,0.4497413986957499,0.22487069934787496,0.6746120980436249,1.5740948954351248,0.22487069934787496,0.22487069934787496,2.6984483921744995,20.91297503935237,9.894310771306499,0.0,2.24870699347875,0.0,0.0,0.22487069934787496,0.6746120980436249,1.3492241960872497,2.0238362941308745,0.0,15.965819653699123,2.6984483921744995
